x,Dy,Rz
0,0,0
0.0100502512562814,-0.0155080345192447,-1.00070712774383
0.0201005025125628,-0.0401556100755021,-1.91350664169194
0.0301507537688442,-0.0731419624720605,-2.74815106675863
0.0402010050251256,-0.113754717433911,-3.51310589669927
0.050251256281407,-0.161358302143652,-4.21574486390829
0.0603015075376884,-0.215384102030867,-4.86251192792466
0.0703517587939698,-0.275322067690561,-5.45905624803231
0.0804020100502513,-0.340713531915311,-6.01034511926381
0.0904522613065327,-0.411145040715674,-6.52075884995737
0.100502512562814,-0.486243037339245,-6.99417077521521
0.110552763819095,-0.565669266565625,-7.43401498363178
0.120603015075377,-0.64911678940319,-7.84334384646732
0.130653266331658,-0.736306516865992,-8.22487705022435
0.14070351758794,-0.826984186638939,-8.58104352339187
0.150753768844221,-0.920917718829155,-8.91401739913514
0.160804020100503,-1.01789489718822,-9.22574895497088
0.170854271356784,-1.11772133059754,-9.51799130794308
0.180904522613065,-1.22021865657406,-9.79232351169324
0.190954773869347,-1.32522295434363,-10.0501705939928
0.201005025125628,-1.43258333985976,-10.2928209849748
0.21105527638191,-1.5421607191881,-10.5214417136774
0.221105527638191,-1.65382668007139,-10.7370916905951
0.231155778894472,-1.76746250434844,-10.9407333443266
0.241206030150754,-1.88295828631554,-11.1332428392125
0.251256281407035,-2.00021214416439,-11.3154190665263
0.261306532663317,-2.11912951336855,-11.4879915730984
0.271356783919598,-2.23962251237053,-11.6516275672028
0.281407035175879,-2.36160937218584,-11.8069381213276
0.291457286432161,-2.48501392262243,-11.9544836744094
0.301507537688442,-2.60976512874295,-12.0947789217132
0.311557788944724,-2.73579667199601,-12.228297168338
0.321608040201005,-2.8630465711318,-12.3554742119591
0.331658291457286,-2.99145683861259,-12.476711811594
0.341708542713568,-3.12097316874418,-12.5923807916414
0.351758793969849,-3.25154465420207,-12.7028238239943
0.361809045226131,-3.38312352801468,-12.8083579255023
0.371859296482412,-3.51566492840555,-12.9092767033056
0.381909547738693,-3.64912668419193,-13.0058523764704
0.391959798994975,-3.78346911869629,-13.0983375988257
0.402010050251256,-3.91865487035405,-13.1869671048493
0.412060301507538,-4.05464872839977,-13.2719591978016
0.422110552763819,-4.1914174821894,-13.3535170970146
0.4321608040201,-4.32892978287003,-13.4318301592412
0.442211055276382,-4.46715601624501,-13.5070749872356
0.452261306532663,-4.60606818580201,-13.579416437212
0.462311557788945,-4.74563980497868,-13.6490085355057
0.472361809045226,-4.88584579783396,-13.7159953135951
0.482412060301508,-5.02666240737781,-13.7805115696254
0.492462311557789,-5.16806711088555,-13.842683563678
0.50251256281407,-5.31003854159011,-13.9026296532422
0.512562814070352,-5.45255641620384,-13.96046087465
0.522613065326633,-5.59560146777479,-14.0162814756237
0.532663316582915,-5.73915538342911,-14.0701894035413
0.542713567839196,-5.88320074659359,-14.1222767535492
0.552763819095477,-6.02772098333007,-14.1726301802216
0.562814070351759,-6.17270031244743,-14.2213312760948
0.57286432160804,-6.31812369908722,-14.2684569200631
0.582914572864322,-6.46397681150647,-14.3140795983294
0.592964824120603,-6.61024598080584,-14.3582677003368
0.603015075376884,-6.75691816337358,-14.4010857918676
0.613065326633166,-6.90398090583568,-14.442594867289
0.623115577889447,-7.05142231232086,-14.4828525827313
0.633165829145729,-7.19923101386544,-14.5219134718177
0.64321608040201,-7.34739613979777,-14.5598291454105
0.653266331658292,-7.49590729095572,-14.5966484767051
0.663316582914573,-7.64475451460247,-14.6324177728772
0.673366834170854,-7.79392828091735,-14.6671809343822
0.683417085427136,-7.9434194609482,-14.7009796029023
0.693467336683417,-8.09321930592116,-14.7338532988531
0.703517587939699,-8.24331942781188,-14.7658395492749
0.71356783919598,-8.39371178108997,-14.7969740068651
0.723618090452261,-8.54438864555531,-14.827290560842
0.733668341708543,-8.69534261019112,-14.8568214402683
0.743718592964824,-8.84656655796468,-14.885597310412
0.753768844221106,-8.99805365151173,-14.913647362671
0.763819095477387,-9.14979731964528,-14.9409993985448
0.773869346733668,-9.30179124463442,-14.967679908096
0.78391959798995,-9.4540293502023,-14.9937141433074
0.793969849246231,-9.60650579019653,-15.0191261867086
0.804020100502513,-9.75921493788848,-15.0439390156135
0.814070351758794,-9.91215137586121,-15.0681745622846
0.824120603015075,-10.0653098864486,-15.0918537703139
0.834170854271357,-10.2186854426908,-15.1149966474868
0.844221105527638,-10.3722731997742,-15.137622315376
0.85427135678392,-10.526068486925,-15.1597490558906
0.864321608040201,-10.6800667997292,-15.1813943549918
0.874371859296482,-10.8342637928526,-15.2025749437658
0.884422110552764,-10.9886552731367,-15.2233068370351
0.894472361809045,-11.1432371930475,-15.243605369671
0.904522613065327,-11.2980056444568,-15.2634852307608
0.914572864321608,-11.4529568527356,-15.2829604957716
0.924623115577889,-11.608087171141,-15.3020446568399
0.934673366834171,-11.7633930754807,-15.3207506513097
0.944723618090452,-11.9188711590372,-15.3390908886306
0.954773869346734,-12.0745181277378,-15.3570772757202
0.964824120603015,-12.2303307955564,-15.374721240888
0.974874371859296,-12.3863060801324,-15.3920337564101
0.984924623115578,-12.542440998596,-15.4090253598376
0.994974874371859,-12.6987326635876,-15.4257061741173
1.00502512562814,-12.8551782794594,-15.4420859265963
1.01507537688442,-13.0117751386509,-15.4581739669766
1.0251256281407,-13.1685206182264,-15.4739792842835
1.03517587939698,-13.3254121765668,-15.4895105229043
1.04522613065327,-13.4824473502071,-15.5047759977521
1.05527638190955,-13.6396237508106,-15.5197837086047
1.06532663316583,-13.7969390622728,-15.5345413536655
1.07537688442211,-13.9543910379476,-15.5490563423892
1.08542713567839,-14.111977497989,-15.5633358076134
1.09547738693467,-14.2696963268021,-15.5773866170345
1.10552763819095,-14.4275454705965,-15.5912153840607
1.11557788944724,-14.5855229350368,-15.6048284780774
1.12562814070352,-14.7436267829849,-15.6182320341538
1.1356783919598,-14.9018551323283,-15.631431962219
1.14572864321608,-15.06020615389,-15.6444339557341
1.15577889447236,-15.2186780694137,-15.6572434998854
1.16582914572864,-15.3772691496226,-15.6698658793188
1.17587939698492,-15.5359777123438,-15.6823061854391
1.18592964824121,-15.6948021206974,-15.694569323292
1.19597989949749,-15.8537407813438,-15.7066600180458
1.20603015075377,-16.0127921427867,-15.7185828210913
1.21608040201005,-16.1719546937274,-15.7303421157724
1.22613065326633,-16.3312269614671,-15.7419421227626
1.23618090452261,-16.4906075103533,-15.7533869050994
1.24623115577889,-16.6500949402665,-15.7646803728872
1.25628140703518,-16.8096878851452,-15.7758262876792
1.26633165829146,-16.969385011544,-15.7868282665474
1.27638190954774,-17.1291850172229,-15.7976897858469
1.28643216080402,-17.2890866297636,-15.8084141846832
1.2964824120603,-17.4490886052103,-15.8190046680862
1.30653266331658,-17.6091897267316,-15.8294643098964
1.31658291457286,-17.7693888032992,-15.8397960553663
1.32663316582915,-17.9296846683821,-15.850002723479
1.33668341708543,-18.0900761786512,-15.8600870089856
1.34673366834171,-18.2505622126915,-15.870051484162
1.35678391959799,-18.4111416697195,-15.8798986002824
1.36683417085427,-18.5718134683001,-15.8896306888098
