x,Dy,Rz
0,0,0
0.00400801603206413,-0.00503362016477379,-0.410302184645625
0.00801603206412826,-0.0116037740935743,-0.805595946458951
0.0120240480961924,-0.0196539833925922,-1.18658435539469
0.0160320641282565,-0.0291304200586639,-1.55393077579142
0.0200400801603206,-0.0399817568208533,-1.90826147775016
0.0240480961923848,-0.052159027312121,-2.25016805316562
0.0280561122244489,-0.0656154953372241,-2.58020965274658
0.032064128256513,-0.0803065325642018,-2.89891505885448
0.0360721442885772,-0.0961895040223884,-3.20678460763417
0.0400801603206413,-0.113223660840413,-3.50429197269065
0.0440881763527054,-0.1313700397036,-3.79188582146612
0.0480961923847695,-0.150591368552038,-4.06999135447985
0.0521042084168337,-0.170851978078696,-4.33901173669824
0.0561122244488978,-0.192117718621783,-4.59932942949257
0.0601202404809619,-0.214355882077262,-4.85130743091045
0.064128256513026,-0.237535128486466,-5.0952904313237
0.0681362725450902,-0.261625416980282,-5.33160589091467
0.0721442885771543,-0.286597940785647,-5.56056504491845
0.0761523046092184,-0.312425066022334,-5.78246384204302
0.0801603206412826,-0.339080274038379,-5.99758382104066
0.0841683366733467,-0.366538107051213,-6.20619292999443
0.0881763527054108,-0.3947741168787,-6.40854629251205
0.0921843687374749,-0.423764816560058,-6.60488692468003
0.0961923847695391,-0.453487634681138,-6.79544640632244
0.100200400801603,-0.48392087223186,-6.98044550982654
0.104208416833667,-0.515043661835879,-7.16009478954001
0.108216432865731,-0.546835929203868,-7.33459513450979
0.112224448897796,-0.579278356672231,-7.50413828711691
0.11623246492986,-0.612352348698663,-7.66890732996542
0.120240480961924,-0.646039999194869,-7.82907714320294
0.124248496993988,-0.680324060584943,-7.9848148342854
0.128256513026052,-0.715187914485485,-8.13628014204709
0.132264529058116,-0.750615543910555,-8.28362581679795
0.13627254509018,-0.786591506911044,-8.42699797804274
0.140280561122244,-0.823100911564037,-8.56653645129911
0.144288577154309,-0.860129392233345,-8.70237508538399
0.148296593186373,-0.89766308702749,-8.83464205143832
0.152304609218437,-0.935688616386269,-8.96346012486892
0.156312625250501,-0.974193062731422,-9.08894695130208
0.160320641282565,-1.01316395112109,-9.21121529756572
0.164328657314629,-1.05258923085154,-9.33037328864569
0.168336673346693,-1.09245725795328,-9.44652463149546
0.172344689378758,-1.13275677853186,-9.55976882651754
0.176352705410822,-1.17347691290693,-9.67020136747862
0.180360721442886,-1.2146071405058,-9.77791393056827
0.18436873747495,-1.25613728547064,-9.88299455326284
0.188376753507014,-1.29805750294072,-9.98552780361145
0.192384769539078,-1.34035826597359,-10.08559494052
0.196392785571142,-1.38303035307124,-10.18327406557
0.200400801603206,-1.42606483627923,-10.2786402668749
0.204408817635271,-1.46945306982881,-10.3717657554422
0.208416833667335,-1.51318667929359,-10.4627199944792
0.212424849699399,-1.55725755123431,-10.5515698220542
0.216432865731463,-1.60165782330646,-10.638379567494
0.220440881763527,-1.64637987480723,-10.7232111618796
0.224448897795591,-1.69141631763938,-10.8061242429737
0.228456913827655,-1.73675998767112,-10.887176254897
0.232464929859719,-1.78240393647211,-10.9664225428477
0.236472945891784,-1.82834142340687,-11.0439164431413
0.240480961923848,-1.87456590806794,-11.1197093688302
0.244488977955912,-1.92107104303213,-11.1938508911468
0.248496993987976,-1.96785066692402,-11.2663888170005
0.25250501002004,-2.01489879777187,-11.3373692627403
0.256513026052104,-2.06220962664183,-11.4068367243893
0.260521042084168,-2.10977751153709,-11.4748341445368
0.264529058116232,-2.15759697154939,-11.5414029760699
0.268537074148297,-2.20566268125099,-11.6065832429103
0.272545090180361,-2.25396946531564,-11.6704135979156
0.276553106212425,-2.30251229335807,-11.732931378094
0.280561122244489,-2.35128627498167,-11.7941726572717
0.284569138276553,-2.40028665502481,-11.8541722963456
0.288577154308617,-2.44950880899672,-11.9129639912463
0.292585170340681,-2.49894823869419,-11.9705803187279
0.296593186372746,-2.54860056799103,-12.0270527800952
0.30060120240481,-2.59846153879231,-12.0824118429745
0.304609218436874,-2.64852700714618,-12.1366869812236
0.308617234468938,-2.69879293950615,-12.1899067130771
0.312625250501002,-2.74925540913716,-12.2420986376128
0.316633266533066,-2.79991059265912,-12.2932894696234
0.32064128256513,-2.85075476672195,-12.3435050729712
0.324649298597194,-2.90178430480632,-12.3927704925008
0.328657314629259,-2.95299567414467,-12.4411099845792
0.332665330661323,-3.00438543275735,-12.4885470463308
0.336673346693387,-3.05595022659891,-12.535104443628
0.340681362725451,-3.10768678680995,-12.5808042379003
0.344689378757515,-3.15959192706986,-12.6256678118142
0.348697394789579,-3.21166254104648,-12.6697158938804
0.352705410821643,-3.26389559993832,-12.7129685820378
0.356713426853707,-3.31628815010575,-12.7554453662609
0.360721442885772,-3.36883731078731,-12.7971651502389
0.364729458917836,-3.42154027189765,-12.8381462721665
0.3687374749499,-3.47439429190384,-12.8784065246893
0.372745490981964,-3.52739669577679,-12.9179631740414
0.376753507014028,-3.58054487301468,-12.9568329784133
0.380761523046092,-3.63383627573566,-12.9950322055835
0.384769539078156,-3.68726841683688,-13.0325766498477
0.38877755511022,-3.74083886821727,-13.0694816482779
0.392785571142285,-3.79454525906153,-13.1057620963393
0.396793587174349,-3.84838527418293,-13.1414324628959
0.400801603206413,-3.9023566524226,-13.1765068046301
0.404809619238477,-3.95645718510306,-13.2109987799026
0.408817635270541,-4.01068471453397,-13.2449216620768
0.412825651302605,-4.06503713256795,-13.2782883523324
0.416833667334669,-4.11951237920472,-13.3111113919876
0.420841683366733,-4.17410844124149,-13.3434029743541
0.424849699398798,-4.22882335096806,-13.3751749561423
0.428857715430862,-4.28365518490478,-13.4064388684379
0.432865731462926,-4.33860206258177,-13.4372059272668
0.43687374749499,-4.39366214535795,-13.4674870437665
0.440881763527054,-4.44883363527828,-13.4972928339793
0.444889779559118,-4.50411477396785,-13.5266336282852
0.448897795591182,-4.55950384156144,-13.5555194804875
0.452905811623247,-4.61499915566723,-13.5839601765661
0.456913827655311,-4.67059907036345,-13.6119652431128
0.460921843687375,-4.7263019752267,-13.6395439554612
0.464929859719439,-4.7821062943909,-13.6667053455233
0.468937875751503,-4.83801048563562,-13.6934582093452
0.472945891783567,-4.89401303950286,-13.7198111143932
0.476953907815631,-4.95011247844122,-13.7457724065813
0.480961923847695,-5.00630735597642,-13.7713502170496
0.48496993987976,-5.06259625590732,-13.7965524687046
0.488977955911824,-5.1189777915266,-13.8213868825307
0.492985971943888,-5.17545060486496,-13.8458609836809
0.496993987975952,-5.23201336595841,-13.8699821073571
0.501002004008016,-5.28866477213748,-13.8937574044861
0.50501002004008,-5.34540354733786,-13.9171938472015
0.509018036072144,-5.40222844143158,-13.9402982341375
0.513026052104208,-5.45913822957804,-13.9630771955422
0.517034068136273,-5.51613171159431,-13.985537198218
0.521042084168337,-5.57320771134394,-14.0076845502942
0.525050100200401,-5.63036507614365,-14.0295254058404
