x,Dy,Rz
0,0,0
0.0714285714285714,-0.289283871773852,-5.52020563446263
0.142857142857143,-0.85949286903648,-8.6542778386786
0.214285714285714,-1.5947571709002,-10.5921242420028
0.285714285714286,-2.43473142146645,-11.8710917378369
0.357142857142857,-3.3452151794357,-12.7599512233127
0.428571428571429,-4.30550899373814,-13.4042223402068
0.5,-5.30240830784821,-13.8878456171489
0.571428571428571,-6.32711939544046,-14.2618183484751
0.642857142857143,-7.37357248418297,-14.5584941754072
0.714285714285714,-8.43744951013963,-14.7991662083945
0.785714285714286,-9.51559845244946,-14.9982969647024
0.857142857142857,-10.6056669268948,-15.1659818082491
0.928571428571429,-11.7058652722156,-15.3094378420188
1,-12.8148088183532,-15.4339330900779
1.07142857142857,-13.9314100286884,-15.5433825029043
1.14285714285714,-15.054802828781,-15.6407389741881
1.21428571428571,-16.1842880693,-15.7282540436876
1.28571428571429,-17.3192929403045,-15.8076526344727
1.35714285714286,-18.4593394089726,-15.880248142078
1.42857142857143,-19.604017986869,-15.9470126595966
1.5,-20.7529636154193,-16.0086087149331
1.57142857142857,-21.9058302213855,-16.0653813250581
1.64285714285714,-23.062259312924,-16.1173005944529
1.71428571428571,-24.221835238697,-16.1638345225787
1.78571428571429,-25.3840140831633,-16.2037239835669
1.85714285714286,-26.5480021822181,-16.2346671697026
1.92857142857143,-27.7125417950623,-16.253250037136
2,-28.8755548829353,-16.2577263247535
