x,Dy,Rz
0,0,0
0.00668896321070234,-0.0100368996014582,-0.676330564489712
0.0133779264214047,-0.0242248729423692,-1.31216507344055
0.020066889632107,-0.042314718577686,-1.91058911170507
0.0267558528428094,-0.0640762114466404,-2.47440656449305
0.0334448160535117,-0.0892963748956155,-3.0061693898672
0.040133779264214,-0.117777934643032,-3.50820383287767
0.0468227424749164,-0.149337933038287,-3.98263355409977
0.0535117056856187,-0.183806484828695,-4.43140007642857
0.0602006688963211,-0.22102565809537,-4.85628089597875
0.0668896321070234,-0.260848466116237,-5.25890555398047
0.0735785953177258,-0.303137957716318,-5.64076992513222
0.0802675585284281,-0.347766395217062,-6.00324894272313
0.0869565217391304,-0.394614510435706,-6.34760795094431
0.0936454849498328,-0.443570830343999,-6.67501284932417
0.100334448160535,-0.494531064999593,-6.98653917244647
0.107023411371237,-0.547397551235494,-7.28318022945985
0.11371237458194,-0.602078746351832,-7.56585441188004
0.120401337792642,-0.658488766716002,-7.8354117644175
0.127090301003344,-0.716546966755352,-8.09263990169526
0.133779264214047,-0.776177554332573,-8.33826934347242
0.140468227424749,-0.837309238937587,-8.57297833211869
0.147157190635452,-0.899874909519424,-8.79739718839524
0.153846153846154,-0.963811339124363,-9.01211225491692
0.160535117056856,-1.02905891380875,-9.21766947085777
0.167224080267559,-1.0955613835616,-9.41457761639406
0.173913043478261,-1.16326563320779,-9.60331126095361
0.180602006688963,-1.23212147147143,-9.78431344546898
0.187290969899666,-1.30208143656416,-9.95799812544052
0.193979933110368,-1.3731006168273,-10.1247523986384
0.20066889632107,-1.44513648510323,-10.2849385386572
0.207357859531773,-1.51814874564127,-10.4388958532315
0.214046822742475,-1.5920991924597,-10.5869423841948
0.220735785953177,-1.66695157818898,-10.7293764641654
0.22742474916388,-1.74267149251394,-10.866478143463
0.234113712374582,-1.8192262494159,-10.9985104993544
0.240802675585284,-1.89658478248971,-11.1257208384817
0.247491638795987,-1.97471754767772,-11.2483418022236
0.254180602006689,-2.05359643282237,-11.3665923837565
0.260869565217391,-2.13319467349344,-11.4806788647101
0.267558528428094,-2.21348677459401,-11.5907956785322
0.274247491638796,-2.29444843729356,-11.6971262069822
0.280936454849498,-2.37605649087564,-11.7998435155524
0.287625418060201,-2.45828882912365,-11.8991110330615
0.294314381270903,-2.54112435090034,-11.995083180166
0.301003344481605,-2.6245429046059,-12.0879059510914
0.307692307692308,-2.70852523622609,-12.1777174524827
0.31438127090301,-2.79305294070588,-12.264648402917
0.321070234113712,-2.87810841640572,-12.3488225962956
0.327759197324415,-2.96367482241779,-12.4303573320435
0.334448160535117,-3.04973603853713,-12.5093638147816
0.341137123745819,-3.13627662769944,-12.5859475258989
0.347826086956522,-3.223281800712,-12.6602085692425
0.354515050167224,-3.31073738311794,-12.7322419929439
0.361204013377926,-3.39862978404665,-12.8021380892322
0.367892976588629,-3.48694596691436,-12.8699826739212
0.374581939799331,-3.57567342184935,-12.9358573471169
0.381270903010033,-3.66480013972604,-12.999839736562
0.387959866220736,-3.75431458770051,-13.0620037249142
0.394648829431438,-3.84420568614848,-13.1224196621485
0.40133779264214,-3.93446278691375,-13.1811545641771
0.408026755852843,-4.0250756527821,-13.2382722986915
0.414715719063545,-4.11603443810164,-13.2938337591472
0.421404682274247,-4.20732967047654,-13.3478970277435
0.42809364548495,-4.29895223346607,-13.4005175281786
0.434782608695652,-4.39089335022588,-13.4517481688995
0.441471571906354,-4.48314456803278,-13.501639477514
0.448160535117057,-4.57569774363855,-13.5502397269737
0.454849498327759,-4.66854502940181,-13.5975950540973
0.461538461538462,-4.76167886015083,-13.6437495709546
0.468227424749164,-4.85509194073307,-13.6887454695952
0.474916387959866,-4.94877723421041,-13.7326231205687
0.481605351170569,-5.0427279506618,-13.7754211656507
0.488294314381271,-5.13693753655741,-13.8171766051566
0.494983277591973,-5.231399664671,-13.8579248801991
0.501672240802676,-5.32610822449927,-13.8976999502189
0.508361204013378,-5.42105731315894,-13.936534366093
0.51505016722408,-5.51624122673439,-13.9744593391058
0.521739130434783,-5.61165445205017,-14.0115048060446
0.528428093645485,-5.70729165884457,-14.0476994906658
0.535117056856187,-5.80314769232184,-14.0830709617595
0.54180602006689,-5.89921756606203,-14.1176456880229
0.548494983277592,-5.99549645526873,-14.1514490899414
0.555183946488294,-6.09197969033638,-14.1845055888607
0.561872909698997,-6.18866275071963,-14.2168386534196
0.568561872909699,-6.28554125908862,-14.2484708435062
0.575250836120401,-6.38261097575482,-14.2794238518826
0.581939799331104,-6.47986779335307,-14.3097185436209
0.588628762541806,-6.5773077317663,-14.3393749934772
0.595317725752508,-6.67492693328028,-14.3684125213267
0.602006688963211,-6.77272165795632,-14.3968497257724
0.608695652173913,-6.87068827921079,-14.4247045160338
0.615384615384615,-6.96882327959073,-14.4519941422147
0.622073578595318,-7.06712324673562,-14.4787352240421
0.62876254180602,-7.16558486951595,-14.5049437781653
0.635451505016722,-7.26420493433955,-14.5306352440931
0.642140468227425,-7.3629803216174,-14.5558245088494
0.648829431438127,-7.46190800238102,-14.5805259304158
0.655518394648829,-7.56098503504389,-14.6047533600292
