x,Dy,Rz
0,0,0
0.0909090909090909,-0.423295270989167,-6.54305280816313
0.181818181818182,-1.24476068892361,-9.81642506754164
0.272727272727273,-2.27599048491713,-11.6732835131662
0.363636363636364,-3.43069639599462,-12.8270418326127
0.454545454545455,-4.66431842568458,-13.5954689161095
0.545454545454545,-5.95170771454213,-14.1361779437404
0.636363636363636,-7.27766522776553,-14.5340993899495
0.727272727272727,-8.63249296973758,-14.8381183214935
0.818181818181818,-10.0097250351555,-15.077927597992
0.909090909090909,-11.4048917713478,-15.2723869563261
1,-12.8148088183532,-15.4339330900779
1.09090909090909,-14.2371484081232,-15.5710278031153
1.18181818181818,-15.6701695337345,-15.6895736921572
1.27272727272727,-17.1125404721526,-15.7937561803376
1.36363636363636,-18.5632154205762,-15.8865464554346
1.45454545454545,-20.0213410174881,-15.9699839223476
1.54545454545455,-21.4861742663906,-16.0452875763145
1.63636363636364,-22.9569924618715,-16.1127908258923
1.72727272727273,-24.4329658817263,-16.171632973782
1.81818181818182,-25.9129368216828,-16.2190824122793
1.90909090909091,-27.3949847040359,-16.2496145158794
2,-28.8755548829353,-16.2577263247535
