epochs,loss
370,0.00109436
371,0.000455008
372,0.000299722
373,0.00128731
374,0.000393048
375,0.0013649
376,0.00147633
377,0.00108344
378,0.000406133
379,0.00037852
380,0.000891074
381,0.000923496
382,0.000339376
383,0.00559641
384,0.00025733
385,0.000326555
386,0.000313722
387,0.000501024
388,0.00130469
389,0.000531773
390,0.000335195
391,0.000480719
392,0.00454446
393,0.000853614
394,0.000242539
395,0.000672239
396,0.000379438
397,0.000305672
398,0.00152143
399,0.000365932
400,0.00137431
401,0.000408452
402,0.000290342
403,0.000397462
404,0.00633293
405,0.000252395
406,0.000238829
407,0.000229606
408,0.000293457
409,0.00042762
410,0.00049713
411,0.000251209
412,0.000893095
413,0.000477339
414,0.00232519
415,0.000643181
416,0.000548579
417,0.000991659
418,0.000237133
419,0.000576744
420,0.00117966
421,0.000633951
422,0.000752666
423,0.00112605
424,0.00045155
425,0.000491181
426,0.000485319
427,0.00173022
428,0.00413452
429,0.000279873
430,0.000279823
431,0.000161937
432,0.000570453
433,0.000388164
434,0.00111531
435,0.00045405
436,0.00047684
437,0.000884495
438,0.000464134
439,0.00173499
440,0.00169866
441,0.000444531
442,0.000387049
443,0.000456745
444,0.000358762
445,0.00330505
446,0.00468865
447,0.00016254
448,0.000196803
449,0.000323881
450,0.000184738
451,0.00025466
452,0.000195123
453,0.000608219
454,0.00116983
455,0.0004537
456,0.000674612
457,0.00104735
458,0.000196224
459,0.000417458
460,0.000617441
461,0.00435551
462,0.000737732
463,0.000195883
464,0.000203998
465,0.000281591
466,0.000520631
467,0.000336216
468,0.000326999
469,0.000627115
470,0.000531
471,0.0003393
472,0.00120028
473,0.00309961
474,0.00198354
475,0.000193831
476,0.000213988
477,0.000323139
478,0.00147178
479,0.00069335
480,0.000745963
481,0.000501835
482,0.0011847
483,0.00263114
484,0.000394012
485,0.000190797
486,0.000238318
487,0.000159525
488,0.000324173
489,0.000351707
490,0.000396825
491,0.000383304
492,0.000207329
493,0.001077
494,0.000912421
495,0.000431682
496,0.00190026
497,0.000984948
498,0.00111067
499,0.000228908
500,0.000451373
501,0.000219673
502,0.00081581
503,0.000645668
504,0.000191047
505,0.000920936
506,0.000417494
507,0.000733666
508,0.00202691
509,0.000322426
510,0.000347839
511,0.000516294
512,0.00160354
513,0.000129738
514,0.000300829
515,0.000647344
516,0.00328101
517,0.000630676
518,0.00071026
519,0.000246534
520,0.000388336
521,0.000158861
522,0.00148743
523,0.00145908
524,0.00067008
525,0.00105127
526,0.000929184
527,0.000220301
528,0.001125
529,0.00103502
530,0.0001981
531,0.000384335
532,0.000229999
533,0.00034942
534,0.000630245
